trip_id,stop_id,stop_sequence,shape_dist_traveled
17404056,30271,8,2.838
17404056,30202,9,3.082
17404056,30198,10,3.302
17404056,30267,11,3.507
17404056,30196,12,4.64
17404056,30105,13,4.74
17404056,99398,14,5.537
17404056,30303,15,6.418
17404056,30179,16,6.953
17404056,30238,17,7.062
17404056,30170,18,7.456
17404056,30231,19,7.613
17404056,30227,20,7.782
17404056,11385,21,8.03
17404056,11008,22,8.225
17404056,30159,23,8.388
17404056,30220,24,8.533
17404056,30219,25,8.813
17404056,30341,26,9.033
17403964,99060,1,0.0
17403964,39015,2,0.964
17403964,39016,3,1.176
17403964,39017,4,1.413
17403964,99059,5,1.708
17403964,99079,6,1.974
17403964,39018,7,2.271
17403964,99077,8,2.444
17403964,39019,9,2.638
17403964,39020,10,2.749
17403964,99058,11,3.099
17403964,99214,12,3.213
17403964,99215,13,3.618
17403964,99216,14,3.949
17403964,99056,15,4.232
17403964,99054,16,5.02
17403964,30280,17,5.655
17403964,30279,18,5.972
17403964,30529,19,6.196
17403964,30541,20,6.365
17403964,98999,21,6.72
17404054,30511,3,0.523
17404054,30148,4,0.828
17404054,39021,5,1.193
17404054,99053,6,1.791
17404054,99055,7,2.528
17404054,99211,8,2.898
17404054,99212,9,3.211
17404054,99213,10,3.531
17404054,39022,12,3.987
17404054,99076,13,4.191
17404054,39023,14,4.352
17404054,30543,15,4.63
17404054,99078,16,4.784
17404054,30400,17,4.932
17404054,39025,18,5.376
17404054,39026,19,5.623
17404054,39027,20,5.833
17404054,99060,21,6.076
17403102,30009,4,0.922
17403102,30085,5,1.177
17403102,30092,6,1.422
17403102,30097,7,1.704
17403102,30024,8,1.879
17403102,30118,9,2.909
17403102,30128,10,3.272
17403102,30554,11,3.587
17403102,30138,12,4.151
17403102,30555,13,4.636
17403102,30144,14,5.24
17403102,30063,15,5.533
17403102,30541,16,6.067
17403102,92252,17,6.399
17403102,30392,18,6.555
17403102,39055,19,7.378
17403102,39045,20,7.634
17403102,39046,21,7.821
17403102,39027,22,8.975
17403102,39047,23,9.215
17409654,30085,3,1.135
17409654,30024,4,1.837
17409654,92254,5,6.312
17403162,39047,1,0.0
17403162,39048,2,1.107
17403162,39049,3,1.351
17403162,30657,4,1.57
17403162,30212,5,2.289
17403162,92254,6,2.57
17403162,30494,7,2.889
17403162,30278,8,3.209
17403162,30276,9,3.55
17403162,30275,10,3.936
17403162,30557,11,4.56
17403162,30607,13,5.412
17403162,30194,14,5.878
17403162,30189,15,6.209
17403162,30240,16,7.268
17403162,30174,17,7.412
17403162,30169,18,7.737
17403162,30226,19,7.984
17403162,39050,20,8.189
17403162,30164,21,8.302
17403162,30162,22,8.431
17403162,30157,23,8.681
17403162,70039,24,9.048
17409666,30240,2,4.698
17409666,30157,4,6.111
17409666,70041,5,6.52
17404183,30084,3,0.505
17404183,30089,4,0.759
17404183,30096,5,1.047
17404183,30098,6,1.199
17404183,30026,7,1.469
17404183,30031,8,1.707
17404183,30112,9,1.978
17404183,30040,10,2.21
17404183,39044,11,2.561
17404183,99063,12,2.674
17404183,99064,13,2.901
17404183,90514,14,3.003
17404183,39029,15,3.209
17404183,30671,16,3.596
17404183,30675,17,3.784
17404183,39030,18,3.993
17404183,99066,19,4.131
17404183,39031,20,4.403
17404183,99067,21,4.577
17404183,39032,22,4.852
17404183,39033,23,5.386
17404183,39056,24,5.587
17404183,30656,25,6.164
17404183,30657,26,6.448
17404183,30212,27,7.167
17404183,92251,28,7.478
17404094,39035,1,0.0
17404094,39036,2,0.694
17404094,39037,3,0.963
17404094,39038,4,1.073
17404094,30677,5,1.348
17404094,39039,6,1.478
17404094,39009,7,1.68
17404094,99051,8,1.874
17404094,39040,9,2.265
17404094,90518,10,2.427
17404094,39041,11,2.607
17404094,39043,13,2.92
17404094,30257,14,3.275
17404094,30186,15,3.513
17404094,30184,16,3.802
17404094,30241,17,4.052
17404094,30176,18,4.182
17404094,30237,19,4.318
17404094,30172,20,4.525
17404094,30167,21,4.747
17404094,30165,22,4.97
17404094,30224,23,5.101
17404094,91001,24,5.565
17404151,30392,2,0.171
17404151,99050,3,0.905
17404151,39034,4,1.298
17404151,39035,5,1.902
17404151,39036,6,2.596
17404151,39037,7,2.865
17404151,39038,8,2.975
17404151,30677,9,3.25
17404151,39039,10,3.38
17404151,39009,11,3.582
17404151,99051,12,3.776
17404151,39040,13,4.168
17404151,39041,15,4.509
17404151,39042,16,4.671
17404151,39043,17,4.823
17404151,30257,18,5.177
17404151,30186,19,5.415
17404151,30184,20,5.704
17404151,30241,21,5.954
17404151,30176,22,6.084
17404151,30237,23,6.22
17404151,30172,24,6.427
17404151,30167,25,6.65
17404151,30165,26,6.872
17404151,30224,27,7.003
17404151,91001,28,7.467
17401442,92208,1,0.0
17401442,40180,2,0.351
17401442,41287,3,0.529
17401442,41249,4,0.719
17401442,41250,5,0.884
17401442,41251,6,1.013
17401442,41252,7,1.138
17401442,41253,8,1.292
17401442,41255,9,1.472
17401442,41256,10,1.631
17401442,41257,11,1.8
17401442,41258,12,1.954
17401442,41259,13,2.171
17401442,41260,14,2.375
17401442,41261,15,2.53
17401442,41262,16,2.761
17401442,41263,17,3.048
17401442,40086,18,3.244
17401442,41265,19,3.394
17400506,41265,1,0.0
17400506,88908,2,0.293
17400506,40318,3,0.44
17400506,40466,4,0.546
17400506,40315,5,0.756
17400506,41272,6,1.074
17400506,41273,7,1.231
17400506,41274,8,1.387
17400506,41275,9,1.539
17400506,41276,10,1.675
17400506,41277,11,1.85
17400506,41278,12,2.051
17400506,41279,13,2.15
17400506,41280,14,2.429
17400506,41281,15,2.518
17400506,41282,16,2.66
17400506,99249,17,2.815
17400506,41284,18,2.903
17400506,41285,19,3.097
17400506,41286,20,3.269
17400506,92208,21,3.884
17400746,99241,2,0.481
17400746,40059,3,0.657
17400746,40188,4,0.819
17400746,40065,5,1.0
17400746,40189,6,1.204
17400746,40195,7,1.469
17400746,40197,8,1.695
17400746,40201,9,1.876
17400746,40204,10,2.016
17400746,40205,11,2.232
17400746,40210,12,2.412
17400746,40213,13,2.662
17400746,40219,14,2.883
17400746,40087,15,3.101
17400746,40680,16,3.355
17400746,40681,17,3.565
17400746,40679,18,4.115
17400746,40678,19,4.518
17400746,40682,20,5.607
17400746,40683,21,5.823
17400746,99372,22,5.97
17400746,40467,23,6.228
17400746,40462,24,6.54
17400746,40456,25,6.846
17400746,40993,26,7.141
17400707,40993,1,0.0
17400707,40214,2,0.311
17400707,40217,3,0.617
17400707,40223,4,0.978
17400707,40224,5,1.12
17400707,40872,6,1.385
17400707,40752,7,1.549
17400707,40871,8,1.855
17400707,40870,9,2.712
17400707,40749,10,3.016
17400707,40751,11,3.634
17400707,40750,12,3.762
17400707,40468,13,4.013
17400707,40455,15,4.521
17400707,40453,16,4.756
17400707,40450,17,4.96
17400707,40307,18,5.122
17400707,40447,19,5.318
17400707,40445,20,5.466
17400707,40300,21,5.647
17400707,40436,22,5.973
17400707,40431,23,6.139
17400707,40424,24,6.411
17400707,40420,25,6.473
17400707,40418,26,6.596
17400707,91076,27,6.993
17400452,96006,1,0.0
17400452,41052,2,0.57
17400452,41053,3,0.804
17400452,41165,4,1.115
17400452,41166,5,1.361
17400452,41167,6,1.58
17400452,41168,7,1.805
17400452,40893,8,2.13
17400452,40058,9,2.293
17400452,40651,10,2.44
17400452,88944,11,2.719
17400452,88945,12,2.947
17400452,40543,13,3.155
17400452,40652,14,3.237
17400452,40544,15,3.475
17400452,41027,16,3.985
17400452,40549,17,4.287
17400452,40294,18,4.487
17400452,40422,19,4.592
17400452,40417,20,4.791
17400452,40987,21,5.004
17400452,96006,22,5.533
17402127,40835,2,1.246
17402127,40184,3,1.564
17402127,41164,4,2.213
17402127,40843,5,2.362
17402127,40844,6,2.552
17402127,40847,7,2.856
17402127,40850,8,2.951
17402127,41079,9,3.135
17402127,41080,10,3.224
17402127,41081,11,3.334
17402127,41084,12,3.809
17402127,41085,13,4.124
17402127,41159,14,4.438
17402127,40845,15,4.58
17402127,41078,16,4.689
17402127,40741,17,4.925
17402127,41077,18,5.497
17402127,40294,19,5.767
17402127,40422,20,5.872
17402127,40417,21,6.071
17402127,40987,22,6.284
17402127,91092,23,6.904
17402128,40927,2,1.597
17402128,40835,3,1.889
17402128,40184,4,2.207
17402128,41164,5,2.857
17402128,40843,6,3.005
17402128,40844,7,3.195
17402128,40847,8,3.499
17402128,40850,9,3.594
17402128,41079,10,3.778
17402128,41080,11,3.867
17402128,41081,12,3.978
17402128,41084,13,4.453
17402128,41085,14,4.768
17402128,41159,15,5.081
17402128,40845,16,5.223
17402128,41078,17,5.332
17402128,40741,18,5.568
17402128,41077,19,6.14
17402128,40294,20,6.41
17402128,40422,21,6.515
17402128,40417,22,6.714
17402128,40987,23,6.927
17402128,91092,24,7.547
17402126,40957,2,0.461
17402126,40057,3,0.784
17402126,40187,4,0.941
17402126,40655,5,1.234
17402126,91085,6,1.441
17402126,40072,7,1.912
17402126,41087,8,2.338
17402126,41088,9,2.457
17402126,41089,10,2.732
17402126,41090,11,2.845
17402126,41093,13,3.535
17402126,41094,14,3.647
17402126,40660,15,3.909
17402126,40554,16,3.993
17402126,40551,17,4.315
17402126,40494,18,4.473
17402126,40991,19,4.641
17402126,40433,20,5.081
17402126,40540,21,5.537
17402126,13438,22,5.925
17402126,91073,23,6.739
17402131,40927,22,6.038
17402131,13438,23,6.568
17402131,91073,24,7.382
17400449,40410,2,0.269
17400449,40955,3,0.573
17400449,40173,4,0.968
17400449,40400,5,1.221
17400449,88946,6,1.46
17400449,88947,7,2.234
17400449,40382,8,2.723
17400449,40259,9,3.023
17400449,88948,10,3.508
17400449,41054,11,4.015
17400449,41055,12,4.214
17400449,41056,13,4.626
17400449,41057,14,4.779
17400449,41059,15,4.978
17400449,40533,16,5.356
17400449,40535,17,5.511
17400449,40534,18,5.747
17400449,88949,19,6.113
17400449,88942,20,6.385
17400449,41050,21,6.92
17400449,41051,22,7.081
17402286,41158,1,0.0
17402286,40232,2,0.887
17402286,40934,3,0.99
17402286,40903,4,1.2
17402286,40936,5,1.39
17402286,40904,6,1.571
17402286,40937,7,1.727
17402286,40938,8,1.865
17402286,40939,9,2.027
17402286,40233,10,2.129
17402286,40940,11,2.433
17402286,40757,12,2.606
17402286,40234,13,2.867
17402286,40235,14,3.024
17402286,40906,15,3.265
17402286,40236,16,3.49
17402286,40094,17,3.581
17402286,41162,18,3.808
17402286,40239,19,4.262
17402286,40941,20,4.919
17402286,40907,21,5.252
17402286,40095,22,5.722
17402286,40096,23,6.266
17402286,40097,24,6.615
17402286,40098,25,7.765
17402286,40099,26,9.554
17402286,40909,27,9.808
17402286,40240,28,10.01
17402286,40910,29,10.209
17402286,40332,30,10.312
17402286,40241,31,10.444
17402286,40911,32,10.723
17402286,40242,33,10.893
17402286,40912,34,11.009
17402286,40100,35,11.16
17402286,40101,36,11.374
17402286,40943,37,12.043
17402286,40944,38,12.941
17402286,40102,39,13.1
17402286,40243,40,13.247
17402286,40103,41,13.43
17402286,99070,42,14.288
17402287,40913,2,0.265
17402287,40336,3,1.046
17402287,40335,4,1.282
17402287,40334,5,1.392
17402287,41007,6,1.547
17402287,40974,7,2.582
17402287,99395,8,3.194
17402287,40491,9,3.364
17402287,41006,10,3.506
17402287,40973,11,3.673
17402287,40972,12,3.816
17402287,40333,13,4.111
17402287,40490,14,4.2
17402287,41005,15,4.327
17402287,40331,16,4.496
17402287,41004,17,4.661
17402287,40489,18,4.905
17402287,40488,19,6.757
17402287,40487,20,7.925
17402287,40486,21,8.226
17402287,40971,23,9.163
17402287,40484,24,9.275
17402287,40970,25,9.586
17402287,40330,26,10.252
17402287,41037,27,10.53
17402287,40483,28,10.701
17402287,40482,29,10.95
17402287,40481,30,11.037
17402287,41003,31,11.265
17402287,40480,32,11.418
17402287,40329,33,11.61
17402287,40881,34,11.759
17402287,40969,35,12.143
17402287,40328,36,12.398
17402287,41002,37,12.586
17402287,40327,38,12.73
17402287,41001,39,12.918
17402287,40967,40,13.048
17402287,40966,41,13.122
17402287,40999,42,13.298
17402287,40965,43,13.481
17402287,41197,44,14.225
17402287,41158,45,14.511
17400690,40836,3,0.679
17400690,40733,4,0.991
17400690,40835,5,1.289
17400690,40184,6,1.607
17400690,40191,7,2.157
17400690,40194,8,2.283
17400690,40202,9,2.697
17400690,40207,10,3.066
17400690,40860,11,3.6
17400690,41103,12,3.979
17400690,41104,13,4.156
17400690,40862,14,4.533
17400690,40746,15,4.716
17400690,40863,16,4.904
17400690,40866,17,5.233
17400690,41030,18,5.452
17400690,41029,19,5.572
17400690,40864,20,5.784
17400690,40865,21,5.939
17400690,40747,22,6.283
17400690,41031,23,6.441
17400690,40867,24,6.554
17400690,40868,25,6.735
17400690,40748,26,6.923
17400690,40222,27,7.096
17400690,40089,28,7.208
17400690,40227,29,7.337
17400690,40684,30,7.485
17400690,99028,31,7.884
17400690,88885,32,8.19
17408077,40927,5,1.641
17408077,40835,6,1.933
17408077,40184,7,2.251
17408077,40191,8,2.8
17408077,40194,9,2.926
17408077,40202,10,3.34
17408077,40207,11,3.709
17408077,40860,12,4.244
17408077,41103,13,4.622
17408077,41104,14,4.799
17408077,40862,15,5.176
17408077,40746,16,5.36
17408077,40863,17,5.547
17408077,40866,18,5.876
17408077,41030,19,6.095
17408077,41029,20,6.215
17408077,40864,21,6.428
17408077,40865,22,6.583
17408077,40747,23,6.927
17408077,41031,24,7.084
17408077,40867,25,7.197
17408077,40868,26,7.378
17408077,40748,27,7.566
17408077,40222,28,7.739
17408077,40089,29,7.851
17408077,40227,30,7.98
17408077,40684,31,8.128
17408077,99028,32,8.527
17408077,88885,33,8.834
17400669,88885,1,0.0
17400669,40322,2,0.701
17400669,40321,3,0.895
17400669,40470,4,0.996
17400669,40319,5,1.147
17400669,40674,6,1.307
17400669,40676,7,1.551
17400669,40675,8,1.75
17400669,41016,9,1.859
17400669,40565,10,1.965
17400669,40563,11,2.363
17400669,40672,12,2.516
17400669,41011,13,2.655
17400669,40673,14,3.03
17400669,40671,15,3.435
17400669,41105,17,3.799
17400669,41106,18,4.089
17400669,40668,19,4.311
17400669,40667,20,4.463
17400669,40460,21,4.72
17400669,40451,22,5.218
17400669,40308,23,5.371
17400669,40449,24,5.601
17400669,40443,25,6.011
17400669,40433,26,6.415
17400669,40540,27,6.871
17400669,40649,28,7.254
17400669,40541,29,7.533
17400669,92212,30,8.028
17408076,40927,27,7.372
17401318,41134,1,0.0
17401318,12588,2,0.454
17401318,13160,3,0.741
17401318,99358,4,1.098
17401318,99598,5,1.354
17401318,40806,6,1.573
17401318,99256,7,1.948
17401318,41117,8,2.108
17401318,41118,9,2.441
17401318,41119,10,2.736
17401318,41120,11,3.028
17401318,41121,12,3.35
17401318,88936,13,3.463
17401318,88972,14,3.756
17401318,40715,15,4.805
17401318,70031,16,5.127
17401345,70031,1,0.0
17401345,40616,2,0.262
17401345,88971,3,1.491
17401345,88937,4,1.806
17401345,41124,5,1.9
17401345,41125,6,2.212
17401345,41126,7,2.483
17401345,41127,8,2.794
17401345,41128,9,3.177
17401345,40617,10,3.665
17401345,99359,11,4.153
17401345,41129,12,4.47
17401345,41131,13,4.99
17401345,41132,14,5.226
17401345,41133,15,5.498
17401345,40280,16,5.759
17401345,40395,17,6.022
17401345,40276,18,6.127
17401345,41134,19,6.356
17400621,88943,1,0.0
17400621,96024,2,0.373
17400621,10661,3,0.791
17400621,99093,4,0.943
17400621,13017,5,1.06
17400621,10676,6,1.345
17400621,10683,7,1.618
17400621,10288,8,1.962
17400621,13018,9,2.093
17400621,10294,10,2.208
17400621,10696,11,2.362
17400621,10700,12,2.633
17400621,13521,13,2.765
17400621,10308,14,2.972
17400621,10717,15,3.311
17400621,10314,16,3.489
17400621,10317,17,3.736
17400621,10320,18,3.897
17400621,10324,19,4.12
17400621,10326,20,4.233
17400621,12979,21,4.467
17400621,10328,22,4.553
17400621,10733,23,4.731
17400621,10331,24,4.836
17400621,10333,25,4.999
17400621,10336,26,5.192
17400621,11480,27,5.312
17400621,40157,28,5.819
17400621,12986,29,5.999
17400621,94055,30,6.482
17400645,94055,1,0.0
17400645,11819,2,0.55
17400645,10735,3,1.238
17400645,40390,4,1.335
17400645,11477,5,1.614
17400645,11089,6,1.758
17400645,99291,7,1.958
17400645,40383,8,2.161
17400645,13410,9,2.421
17400645,11464,10,2.748
17400645,11459,11,3.021
17400645,11074,12,3.187
17400645,11068,13,3.485
17400645,11447,14,3.739
17400645,11440,15,3.934
17400645,11435,16,4.286
17400645,13085,17,4.422
17400645,11052,18,4.587
17400645,11427,19,4.831
17400645,11040,20,5.171
17400645,11413,21,5.359
17400645,13112,22,5.577
17400645,11403,23,5.758
17400645,11398,24,5.892
17400645,11021,25,6.11
17400645,11017,26,6.288
17400645,11014,27,6.401
17400645,88961,28,6.713
17400645,88943,29,6.886
17400479,12973,2,1.519
17400479,13022,3,1.723
17400479,13056,4,1.91
17400479,40132,5,2.116
17400479,40134,6,2.334
17400479,40703,7,2.536
17400479,40704,8,2.653
17400479,40142,9,3.003
17400479,12977,10,3.297
17400479,12980,11,3.543
17400479,12983,12,3.836
17400479,12984,13,3.952
17400479,12589,14,4.087
17400479,10334,15,4.194
17400479,40983,16,5.568
17401406,40983,2,2.985
17400478,40983,1,0.0
17400478,11479,2,1.001
17400478,12253,3,1.252
17400478,11818,4,1.352
17400478,11817,5,1.461
17400478,12250,6,1.777
17400478,11811,7,2.01
17400478,40262,8,2.294
17400478,40510,9,2.616
17400478,40605,10,2.771
17400478,40372,11,3.024
17400478,99122,12,3.117
17400478,11456,13,3.306
17400478,13140,14,3.606
17400478,11804,15,3.76
17400478,94053,16,5.021
17401396,94053,2,3.239
17401253,88999,1,0.0
17401253,40896,2,0.248
17401253,40846,3,0.444
17401253,40739,4,0.533
17401253,40434,5,0.666
17401253,40429,6,0.808
17401253,40989,7,1.046
17401253,40834,8,1.219
17401253,40732,9,1.37
17401253,40988,10,1.473
17401253,40833,11,1.601
17401253,40731,12,1.741
17401253,40729,13,2.051
17401253,40832,14,2.21
17401253,40414,15,2.578
17401253,40412,16,2.721
17401253,40408,17,2.881
17401253,40286,18,2.991
17401253,40405,19,3.111
17401253,40282,20,3.295
17401253,41172,21,3.481
17401253,40398,22,3.719
17401253,40279,23,3.871
17401253,40277,24,4.099
17401253,40274,25,4.282
17401253,40715,26,4.694
17401253,70032,27,5.011
17401293,40033,3,0.671
17401293,40161,4,0.95
17401293,40165,5,1.184
17401293,40167,6,1.391
17401293,40046,7,1.931
17401293,40049,8,2.051
17401293,40052,9,2.214
17401293,40176,10,2.38
17401293,40055,11,2.51
17401293,40644,12,2.781
17401293,40646,13,3.016
17401293,40647,14,3.224
17401293,40894,15,3.457
17401293,40538,16,3.711
17401293,40648,17,3.881
17401293,40545,18,4.147
17401293,88999,19,4.485
17401073,40438,1,0.0
17401073,89020,3,0.494
17401073,40423,4,0.695
17401073,40645,5,1.111
17401073,40643,6,1.51
17401073,40639,7,1.798
17401073,40285,8,2.286
17401073,40284,9,2.51
17401073,40401,10,2.691
17401073,40280,11,2.932
17401073,40395,12,3.195
17401073,40276,13,3.3
17401073,41134,14,3.529
17401073,12588,15,3.983
17401073,13160,16,4.27
17401073,99358,17,4.626
17401073,99598,18,4.882
17401073,40806,19,5.102
17401073,99256,20,5.476
17401073,40807,21,5.918
17401073,99259,22,6.716
17401073,40981,23,6.828
17401073,40380,24,6.934
17401073,11463,25,7.191
17401073,11458,26,7.413
17401073,40364,27,7.607
17401073,10705,28,7.839
17401073,11441,29,8.11
17401073,13088,30,8.212
17401073,12963,31,8.552
17401073,99650,32,8.815
17401073,12952,33,9.128
17401073,12943,34,9.802
17401073,12937,35,10.156
17401073,12564,36,10.34
17401073,99040,37,10.457
17401073,12934,38,10.682
17401073,12563,39,10.757
17401073,12931,40,10.925
17401073,13158,41,11.225
17401073,99096,42,11.382
17401743,40305,3,0.484
17401743,40298,4,1.72
17401743,40438,5,1.901
17401743,40959,6,2.107
17401743,89020,7,2.395
17401743,40423,8,2.596
17401743,40645,9,3.012
17401743,40643,10,3.412
17401743,40639,11,3.699
17401743,40285,12,4.187
17401743,40284,13,4.411
17401743,40401,14,4.593
17401743,40280,15,4.834
17401743,40395,16,5.096
17401743,40276,17,5.201
17401743,41134,18,5.43
17401743,12588,19,5.885
17401743,13160,20,6.171
17401743,99358,21,6.528
17401743,99598,22,6.784
17401743,40806,23,7.003
17401743,99256,24,7.378
17401743,40807,25,7.819
17401743,99259,26,8.617
17401743,40981,27,8.73
17401743,40380,28,8.835
17401743,11463,29,9.092
17401743,11458,30,9.314
17401743,40364,31,9.508
17401743,10705,32,9.74
17401743,11441,33,10.012
17401743,13088,34,10.114
17401743,12963,35,10.454
17401743,94004,36,11.175
17401075,99650,36,10.717
17401075,12952,37,11.029
17401075,12943,38,11.704
17401075,12937,39,12.057
17401075,12564,40,12.241
17401075,99040,41,12.359
17401075,12934,42,12.584
17401075,12563,43,12.658
17401075,12931,44,12.826
17401075,13158,45,13.127
17401075,99096,46,13.284
17401092,99096,1,0.0
17401092,12203,2,0.439
17401092,12206,3,0.589
17401092,12209,4,0.704
17401092,11778,5,0.904
17401092,12207,6,1.005
17401092,11781,7,1.233
17401092,12215,8,1.598
17401092,10685,9,2.242
17401092,99250,10,2.554
17401092,10692,11,2.906
17401092,40918,12,3.1
17401092,10701,13,3.309
17401092,10708,14,3.548
17401092,40130,15,3.81
17401092,10313,16,4.089
17401092,10724,17,4.331
17401092,40021,18,4.547
17401092,99258,19,4.772
17401092,40522,20,5.512
17401092,40620,21,5.721
17401092,99257,22,5.949
17401092,99359,24,6.883
17401092,10330,25,7.122
17401092,10332,26,7.634
17401092,11820,27,7.835
17401092,99255,28,8.127
17401092,40041,29,8.454
17401092,40170,30,8.698
17401092,40924,31,8.868
17401092,40047,32,9.026
17401092,40054,33,9.637
17401092,40831,34,9.898
17401092,99254,35,10.232
17401092,40060,36,10.661
17401092,88999,37,10.898
17401092,40896,38,11.146
17401092,40071,39,11.201
17401092,40192,40,11.522
17401092,99340,41,12.725
17401092,40456,42,12.953
17401092,40993,43,13.249
17401744,94004,1,0.0
17401744,10692,2,0.675
17401744,40918,3,0.869
17401744,10701,4,1.078
17401744,10708,5,1.317
17401744,40130,6,1.579
17401744,10313,7,1.859
17401744,10724,8,2.1
17401744,40021,9,2.316
17401744,99258,10,2.541
17401744,40522,11,3.281
17401744,40620,12,3.49
17401744,99257,13,3.719
17401744,40617,14,4.164
17401744,99359,15,4.652
17401744,10330,16,4.891
17401744,10332,17,5.403
17401744,11820,18,5.604
17401744,99255,19,5.896
17401744,40041,20,6.223
17401744,40170,21,6.467
17401744,40924,22,6.638
17401744,40047,23,6.796
17401744,40054,24,7.406
17401744,40831,25,7.667
17401744,99254,26,8.001
17401744,40060,27,8.43
17401744,88999,28,8.667
17401744,40896,29,8.915
17401744,40071,30,8.97
17401744,40192,31,9.291
17401744,99340,32,10.494
17401744,40456,33,10.722
17401744,40993,34,11.018
17400386,88994,5,1.044
17400386,40068,6,1.274
17400386,40190,7,1.393
17400386,40193,8,1.624
17400386,40076,9,1.986
17400386,40206,10,2.451
17400386,40084,11,2.809
17400386,41263,12,2.954
17400386,40086,13,3.151
17400386,41265,14,3.3
17400386,41266,15,3.609
17400386,99242,16,3.967
17400386,41156,17,4.095
17400386,41032,18,4.221
17400386,40876,19,4.343
17400386,40755,20,4.434
17400386,41033,21,4.563
17400386,40877,22,4.751
17400386,40878,23,4.966
17400386,41197,24,6.507
17400386,41158,25,6.793
17400405,40685,1,0.0
17400405,99128,2,0.469
17400405,88906,3,0.74
17400405,40459,6,1.467
17400405,40309,7,1.871
17400405,40306,8,2.106
17400405,40442,10,2.721
17400405,40296,11,2.963
17400405,88995,12,3.238
17400405,40649,13,3.477
17400405,40541,14,3.756
17400405,92209,15,4.424
17400387,41017,3,1.212
17400387,41014,4,1.638
17400387,40688,5,1.817
17400387,40687,6,2.055
17400387,40475,7,2.285
17400387,40685,8,2.486
17400387,99128,9,2.955
17400387,88906,10,3.227
17400387,40466,11,3.603
17400387,40315,12,3.813
17400387,40459,13,3.953
17400387,40309,14,4.357
17400387,40306,15,4.592
17400387,40448,16,4.796
17400387,40442,17,5.208
17400387,40296,18,5.449
17400387,88995,19,5.724
17400387,40649,20,5.963
17400387,40541,21,6.242
17400387,92209,22,6.911
17400306,40654,4,0.619
17400306,41232,5,1.059
17400306,40063,6,1.267
17400306,40067,7,1.468
17400306,99137,8,1.544
17400306,99138,9,1.769
17400306,99139,10,2.053
17400306,99140,11,2.188
17400306,99249,12,2.462
17400306,41284,13,2.551
17400306,41285,14,2.745
17400306,41286,15,2.916
17400306,91075,16,3.459
17400785,40669,1,0.0
17400785,40564,2,0.12
17400785,40566,3,0.288
17400785,40468,4,0.461
17400785,40316,5,0.718
17400785,40455,6,0.969
17400785,40453,7,1.203
17400785,40450,8,1.407
17400785,40307,9,1.569
17400785,40447,10,1.766
17400785,40445,11,1.914
17400785,40300,12,2.094
17400785,40436,13,2.421
17400785,40431,14,2.587
17400785,40424,15,2.859
17400785,40420,16,2.92
17400785,40418,17,3.043
17400785,92210,18,3.509
17400807,40194,1,0.0
17400807,40202,2,0.414
17400807,40207,3,0.783
17400807,41295,4,1.234
17400807,40216,5,1.418
17400807,40221,6,1.68
17400807,40225,7,1.867
17400807,99128,8,2.183
17400807,88906,9,2.454
17400807,88909,10,2.82
17400807,88907,11,3.13
17400807,41302,12,3.287
17400807,40669,13,3.538
17400807,40564,14,3.658
17400807,40566,15,3.825
17400807,40468,16,3.998
17400807,40316,17,4.256
17400807,40455,18,4.507
17400807,40453,19,4.741
17400807,40450,20,4.945
17400807,40307,21,5.107
17400807,40447,22,5.303
17400807,40445,23,5.451
17400807,40300,24,5.632
17400807,40436,25,5.958
17400807,40431,26,6.124
17400807,40424,27,6.396
17400807,40420,28,6.458
17400807,40418,29,6.581
17401591,99128,1,0.0
17401591,88906,2,0.271
17401591,88909,3,0.638
17401591,88907,4,0.948
17401591,41302,5,1.104
17401591,40669,6,1.355
17401591,40564,7,1.475
17401591,40566,8,1.643
17401591,40468,9,1.816
17401591,40316,10,2.073
17401591,40455,11,2.324
17401591,40450,13,2.762
17401591,40307,14,2.924
17401591,40447,15,3.12
17401591,40445,16,3.268
17401591,40300,17,3.449
17401591,40436,18,3.776
17401591,40431,19,3.942
17401591,40424,20,4.214
17401591,40420,21,4.275
17401591,40418,22,4.398
17401592,41295,12,3.963
17401592,40216,13,4.146
17401592,40221,14,4.409
17401592,40225,15,4.596
17401592,88906,17,5.183
17401592,88909,18,5.549
17401592,88907,19,5.859
17401592,41302,20,6.016
17401592,40669,21,6.266
17401592,40564,22,6.387
17401592,40566,23,6.554
17401592,40468,24,6.727
17401592,40316,25,6.985
17401592,40455,26,7.235
17401592,40453,27,7.47
17401592,40450,28,7.674
17401592,40307,29,7.836
17401592,40447,30,8.032
17401592,40445,31,8.18
17401592,40300,32,8.361
17401592,40436,33,8.687
17401592,40431,34,8.853
17401592,40424,35,9.125
17401592,40420,36,9.186
17401592,40418,37,9.31
17401592,92210,38,9.775
17401218,40472,1,0.0
17401218,40469,2,0.245
17401218,40464,3,0.625
17401218,40460,4,0.791
17401218,40451,5,1.289
17401218,40308,6,1.442
17401218,40449,7,1.672
17401218,40433,9,2.486
17401218,40540,10,2.941
17401218,40649,11,3.324
17401218,40541,12,3.603
17401218,91074,13,4.152
17401607,99119,16,3.036
17401607,99120,17,3.456
17401607,88904,18,3.712
17401607,88905,19,3.847
17401607,41265,20,4.268
17401607,41266,21,4.577
17401607,40472,22,4.944
17401607,40469,23,5.188
17401607,40464,24,5.569
17401607,40460,25,5.734
